"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"27 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","181.50","184.60","179.20","184.40","181.50","39925","49906.250 mmBtu","90985.72","1087"
"24 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","181.10","183.70","179.10","181.50","182.10","47606","59507.500 mmBtu","107785.86","6052"
"23 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","180.60","183.20","176.20","182.10","181.90","68983","86228.750 mmBtu","155037.39","6561"
"22 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","186.50","187.50","181.10","181.90","187.10","47615","59518.750 mmBtu","110226.99","7781"
"21 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","185.50","188.60","183.10","187.10","185.80","54204","67755.000 mmBtu","125760.39","10763"
"20 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","176.00","186.60","176.00","185.80","175.60","64990","81237.500 mmBtu","148027.88","11706"
"17 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","174.40","176.50","172.10","175.60","174.80","46774","58467.500 mmBtu","101934.88","9513"
"16 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","174.90","178.10","172.50","174.80","175.10","73348","91685.000 mmBtu","160540.32","8421"
"15 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","175.30","177.00","174.00","175.10","175.40","47002","58752.500 mmBtu","103096.97","9026"
"14 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","173.60","176.70","171.00","175.40","174.40","56984","71230.000 mmBtu","124027.95","8736"
"13 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","173.50","177.00","173.50","174.40","172.00","40831","51038.750 mmBtu","89430.91","8117"
"10 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","173.80","174.60","171.00","172.00","175.00","48148","60185.000 mmBtu","103986.57","7990"
"09 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","164.70","175.90","164.00","175.00","164.00","75423","94278.750 mmBtu","160150.69","11101"
"08 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","166.00","167.30","163.60","164.00","165.10","48607","60758.750 mmBtu","100513.41","10394"
"07 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","163.50","166.20","161.40","165.10","163.70","55127","68908.750 mmBtu","112812.05","11470"
"06 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","162.50","166.00","161.20","163.70","162.00","46462","58077.500 mmBtu","94925.85","11345"
"03 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","163.10","165.50","160.50","162.00","162.90","54530","68162.500 mmBtu","111068.05","11525"
"02 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","161.70","163.80","159.60","162.90","161.30","63045","78806.250 mmBtu","127497.30","12454"
"01 Jun 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","154.10","161.90","153.80","161.30","155.00","69179","86473.750 mmBtu","136711.24","12875"
"31 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","146.80","155.60","146.40","155.00","145.90","69257","86571.250 mmBtu","130753.73","12714"
"30 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","146.90","146.90","145.30","145.90","147.00","21258","26572.500 mmBtu","38796.11","6144"
"27 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","145.00","147.60","141.70","147.00","144.80","51948","64935.000 mmBtu","94144.28","7088"
"26 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","146.50","147.80","143.50","144.80","146.00","54581","68226.250 mmBtu","99267.22","5679"
"25 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","145.90","147.60","144.50","146.00","146.30","16479","20598.750 mmBtu","30042.30","4968"
"24 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","149.10","151.20","146.00","146.30","149.30","10055","12568.750 mmBtu","18641.08","2824"
"23 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","151.70","154.20","148.70","149.30","149.40","9739","12173.750 mmBtu","18495.03","2473"
"20 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","147.80","151.50","147.50","149.40","149.20","4685","5856.250 mmBtu","8750.40","2476"
"19 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","144.10","149.80","142.80","149.20","144.20","6484","8105.000 mmBtu","11820.95","2287"
"18 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","147.20","147.50","144.00","144.20","147.10","2207","2758.750 mmBtu","4006.59","1173"
"17 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","146.60","149.30","146.30","147.10","146.70","2094","2617.500 mmBtu","3868.93","1064"
"16 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","150.00","150.00","146.20","146.70","152.00","2758","3447.500 mmBtu","5112.22","1080"
"13 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","152.10","154.70","150.30","152.00","153.70","3925","4906.250 mmBtu","7465.65","1427"
"12 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","153.90","155.30","152.10","153.70","153.60","2455","3068.750 mmBtu","4718.57","1602"
"11 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","154.00","155.00","151.00","153.60","153.30","3216","4020.000 mmBtu","6155.42","1491"
"10 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","149.60","154.00","149.50","153.30","150.00","2726","3407.500 mmBtu","5191.93","1535"
"09 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","150.30","152.00","149.40","150.00","150.40","1664","2080.000 mmBtu","3128.91","1064"
"06 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","150.50","151.80","148.70","150.40","150.00","1729","2161.250 mmBtu","3246.75","1161"
"05 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","154.10","155.90","149.60","150.00","154.50","3211","4013.750 mmBtu","6142.30","1193"
"04 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","151.30","155.20","149.90","154.50","150.90","2188","2735.000 mmBtu","4184.19","1355"
"03 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","149.20","152.20","148.30","150.90","149.80","1837","2296.250 mmBtu","3455.28","1284"
"02 May 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","153.00","153.80","149.30","149.80","154.40","1440","1800.000 mmBtu","2731.60","1064"
"29 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","150.70","156.90","148.90","154.40","151.60","2158","2697.500 mmBtu","4112.28","1079"
"28 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","154.60","154.60","150.20","151.60","154.70","2268","2835.000 mmBtu","4304.21","1259"
"27 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","154.30","156.50","151.90","154.70","153.00","2411","3013.750 mmBtu","4640.53","992"
"26 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","156.20","156.60","152.20","153.00","155.50","635","793.750 mmBtu","1220.05","545"
"25 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","162.00","163.10","154.30","155.50","161.30","497","621.250 mmBtu","984.12","416"
"22 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","156.20","161.50","155.00","161.30","155.70","321","401.250 mmBtu","634.38","395"
"21 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","152.60","156.30","152.20","155.70","153.20","182","227.500 mmBtu","350.97","291"
"20 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","152.10","156.20","151.40","153.20","151.10","258","322.500 mmBtu","495.42","242"
"19 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","147.50","151.30","146.70","151.10","144.10","199","248.750 mmBtu","370.44","213"
"18 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","142.60","144.50","141.80","144.10","142.70","79","98.750 mmBtu","141.32","125"
"15 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","143.00","144.00","141.70","142.70","146.40","94","117.500 mmBtu","167.98","121"
"14 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","147.40","148.00","145.20","146.40","148.40","60","75.000 mmBtu","109.93","142"
"13 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","149.40","149.40","146.00","148.40","144.40","113","141.250 mmBtu","208.26","143"
"12 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","142.20","145.00","142.20","144.40","141.90","73","91.250 mmBtu","130.67","117"
"11 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","145.00","145.00","141.60","141.90","146.90","143","178.750 mmBtu","255.37","132"
"08 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","147.30","148.60","146.00","146.90","146.90","86","107.500 mmBtu","158.75","170"
"07 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","141.70","147.50","141.20","146.90","142.40","106","132.500 mmBtu","191.30","134"
"06 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","143.90","144.10","142.00","142.40","143.70","58","72.500 mmBtu","103.81","103"
"05 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","146.80","148.70","143.40","143.70","147.50","62","77.500 mmBtu","113.14","107"
"04 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","146.00","149.80","145.40","147.50","144.10","60","75.000 mmBtu","110.90","103"
"01 Apr 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","144.40","146.50","143.50","144.10","144.90","34","42.500 mmBtu","61.40","84"
"31 Mar 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","148.50","149.40","144.00","144.90","147.90","65","81.250 mmBtu","119.56","86"
"30 Mar 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","148.60","149.30","146.90","147.90","148.00","42","52.500 mmBtu","77.90","85"
"29 Mar 2016","FUTCOM","NATURALGAS   ","27JUN2016","-","0.00","144.90","148.40","144.40","148.00","144.90","158","197.500 mmBtu","287.56","70"
