"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"26 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","183.90","185.50","180.70","182.70","185.30","39320","49150.000 mmBtu","89888.63","1759"
"25 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","187.70","188.80","184.00","185.30","187.30","44017","55021.250 mmBtu","102703.65","4963"
"22 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","179.70","187.90","178.80","187.30","180.20","53074","66342.500 mmBtu","121901.02","6371"
"21 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","178.50","181.80","176.60","180.20","179.20","58415","73018.750 mmBtu","130972.54","5848"
"20 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","182.60","183.60","178.60","179.20","183.50","45662","57077.500 mmBtu","103209.24","6876"
"19 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","182.00","187.10","182.00","183.50","184.40","40440","50550.000 mmBtu","93366.10","5862"
"18 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","186.60","188.00","183.40","184.40","184.70","39643","49553.750 mmBtu","92144.01","5682"
"15 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","182.80","186.40","178.90","184.70","183.20","54395","67993.750 mmBtu","123974.56","5715"
"14 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","184.70","185.50","181.10","183.20","184.10","57609","72011.250 mmBtu","132124.68","5977"
"13 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","181.10","187.60","180.80","184.10","184.00","44834","56042.500 mmBtu","103472.83","5707"
"12 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","182.40","185.00","180.70","184.00","182.10","44229","55286.250 mmBtu","101294.40","6243"
"11 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","189.10","193.10","181.60","182.10","188.30","50694","63367.500 mmBtu","119048.01","7529"
"08 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","186.50","190.30","185.70","188.30","187.20","45991","57488.750 mmBtu","107948.45","6318"
"07 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","189.70","191.80","184.50","187.20","188.00","64777","80971.250 mmBtu","152890.36","6948"
"06 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","188.10","188.70","183.10","188.00","188.00","36809","46011.250 mmBtu","85497.79","7453"
"05 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","196.70","198.50","186.20","188.00","195.90","76303","95378.750 mmBtu","184012.92","7581"
"04 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","198.40","198.50","194.00","195.90","199.20","35586","44482.500 mmBtu","87317.31","9490"
"01 Jul 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","198.20","200.90","195.10","199.20","197.30","65796","82245.000 mmBtu","163071.08","11429"
"30 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","194.10","199.30","193.20","197.30","193.40","80738","100922.500 mmBtu","197681.15","12226"
"29 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","194.90","201.40","192.60","193.40","195.40","80054","100067.500 mmBtu","196827.81","11018"
"28 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","186.90","196.50","186.60","195.40","186.70","65366","81707.500 mmBtu","156970.45","14907"
"27 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","182.20","187.70","182.20","186.70","184.70","25829","32286.250 mmBtu","59994.60","10211"
"24 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","184.00","186.70","182.60","184.70","185.40","7059","8823.750 mmBtu","16291.96","4372"
"23 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","184.30","186.40","179.80","185.40","185.10","9608","12010.000 mmBtu","21993.23","4026"
"22 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","188.40","190.10","184.40","185.10","189.70","5915","7393.750 mmBtu","13901.80","3689"
"21 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","187.90","191.10","186.00","189.70","188.30","5836","7295.000 mmBtu","13743.10","4390"
"20 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","181.80","189.00","181.80","188.30","179.30","7441","9301.250 mmBtu","17227.56","4154"
"17 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","177.60","180.00","176.00","179.30","178.50","3191","3988.750 mmBtu","7093.46","2915"
"16 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","179.60","181.80","176.70","178.50","179.60","5650","7062.500 mmBtu","12642.54","2688"
"15 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","179.90","181.30","178.70","179.60","180.20","2574","3217.500 mmBtu","5792.79","2093"
"14 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","179.00","181.20","176.60","180.20","179.50","3920","4900.000 mmBtu","8775.49","1950"
"13 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","179.50","182.20","178.70","179.50","177.40","2986","3732.500 mmBtu","6732.95","1493"
"10 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","179.60","180.10","176.30","177.40","180.50","3213","4016.250 mmBtu","7157.01","1420"
"09 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","170.40","181.20","169.80","180.50","169.80","6062","7577.500 mmBtu","13388.86","1849"
"08 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","172.00","173.00","169.50","169.80","171.20","3004","3755.000 mmBtu","6439.31","1410"
"07 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","168.90","172.20","167.50","171.20","169.30","2898","3622.500 mmBtu","6150.02","1512"
"06 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","170.10","170.80","167.10","169.30","167.80","2849","3561.250 mmBtu","6027.41","1370"
"03 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","168.80","171.30","166.40","167.80","168.80","3222","4027.500 mmBtu","6802.02","1259"
"02 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","167.20","169.60","165.90","168.80","167.00","4511","5638.750 mmBtu","9450.37","1335"
"01 Jun 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","161.40","167.40","161.00","167.00","161.90","5288","6610.000 mmBtu","10884.85","1303"
"31 May 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","155.00","162.50","154.60","161.90","154.10","3685","4606.250 mmBtu","7330.37","1115"
"30 May 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","154.60","155.00","153.70","154.10","155.00","658","822.500 mmBtu","1268.24","646"
"27 May 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","152.70","155.50","150.10","155.00","152.90","2575","3218.750 mmBtu","4932.75","690"
"26 May 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","153.80","154.80","151.00","152.90","153.20","1702","2127.500 mmBtu","3251.08","417"
"25 May 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","152.40","154.00","151.60","153.20","153.20","670","837.500 mmBtu","1279.71","353"
"24 May 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","154.80","156.80","152.60","153.20","155.20","291","363.750 mmBtu","561.01","243"
"23 May 2016","FUTCOM","NATURALGAS   ","26JUL2016","-","0.00","159.60","159.60","154.80","155.20","155.30","265","331.250 mmBtu","521.50","193"
