"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"04 Jun 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","32500.00","32800.00","32300.00","32223.00","32405.00","117","11.700 GRMS ","379.16","232"
"03 Jun 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","32147.00","32499.00","32113.00","32405.00","32131.00","1290","129.000 GRMS ","4160.32","460"
"31 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31810.00","32165.00","31810.00","32131.00","31831.00","8390","839.000 GRMS ","26864.85","984"
"30 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31721.00","31896.00","31560.00","31831.00","31760.00","10727","1072.700 GRMS ","34015.99","2958"
"29 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31651.00","31850.00","31638.00","31760.00","31569.00","12933","1293.300 GRMS ","41073.19","4013"
"28 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31629.00","31718.00","31510.00","31569.00","31630.00","11671","1167.100 GRMS ","36894.39","5006"
"27 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31588.00","31716.00","31580.00","31630.00","31554.00","8362","836.200 GRMS ","26471.83","5362"
"24 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31681.00","31710.00","31518.00","31554.00","31696.00","10692","1069.200 GRMS ","33780.61","5899"
"23 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31401.00","31757.00","31265.00","31696.00","31452.00","16969","1696.900 GRMS ","53584.40","5815"
"22 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31460.00","31568.00","31416.00","31452.00","31442.00","9610","961.000 GRMS ","30256.47","6931"
"21 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31549.00","31549.00","31410.00","31442.00","31566.00","11487","1148.700 GRMS ","36153.09","7208"
"20 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31777.00","31777.00","31101.00","31566.00","31809.00","14613","1461.300 GRMS ","46024.28","6907"
"17 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31991.00","32039.00","31785.00","31809.00","31985.00","17346","1734.600 GRMS ","55362.71","6583"
"16 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","32261.00","32320.00","31931.00","31985.00","32261.00","18619","1861.900 GRMS ","59785.66","6264"
"15 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","32300.00","32410.00","32165.00","32261.00","32248.00","17660","1766.000 GRMS ","57026.93","6084"
"14 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","32451.00","32451.00","32235.00","32248.00","32499.00","17752","1775.200 GRMS ","57430.75","6318"
"13 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31900.00","32538.00","31885.00","32499.00","31917.00","25012","2501.200 GRMS ","80624.75","8163"
"10 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31895.00","32004.00","31790.00","31917.00","31926.00","15878","1587.800 GRMS ","50650.70","6368"
"09 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31749.00","32049.00","31719.00","31926.00","31697.00","18694","1869.400 GRMS ","59618.44","6796"
"08 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31740.00","31930.00","31676.00","31697.00","31739.00","16665","1666.500 GRMS ","52986.58","6813"
"07 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31600.00","31758.00","31542.00","31739.00","31578.00","12366","1236.600 GRMS ","39140.86","7034"
"06 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31495.00","31659.00","31495.00","31578.00","31466.00","12074","1207.400 GRMS ","38133.01","7951"
"03 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31338.00","31489.00","31271.00","31466.00","31367.00","11643","1164.300 GRMS ","36536.33","8755"
"02 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31675.00","31675.00","31283.00","31367.00","31762.00","14633","1463.300 GRMS ","45982.23","9074"
"01 May 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31890.00","31900.00","31675.00","31762.00","31770.00","5312","531.200 GRMS ","16854.53","6367"
"30 Apr 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31884.00","31898.00","31734.00","31770.00","31947.00","10236","1023.600 GRMS ","32567.84","5817"
"26 Apr 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31958.00","32000.00","31783.00","31947.00","31918.00","5824","582.400 GRMS ","18592.21","3772"
"25 Apr 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31775.00","32020.00","31711.00","31918.00","31824.00","4855","485.500 GRMS ","15480.86","3280"
"24 Apr 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31550.00","31840.00","31524.00","31824.00","31586.00","3457","345.700 GRMS ","10952.51","3242"
"23 Apr 2019","FUTCOM","GOLDM        ","04JUN2019","-","0.00","31600.00","31657.00","31480.00","31586.00","31620.00","2736","273.600 GRMS ","8636.22","3177"
