"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"05 May 2020","FUTCOM","GOLDM        ","05MAY2020","-","0.00","45400.00","45590.00","44768.00","45225.00","45762.00","233","23.300 GRMS ","1056.70","593"
"04 May 2020","FUTCOM","GOLDM        ","05MAY2020","-","0.00","45403.00","46090.00","45349.00","45762.00","45251.00","493","49.300 GRMS ","2248.04","608"
"01 May 2020","FUTCOM","GOLDM        ","05MAY2020","-","0.00","44703.00","45380.00","44441.00","45251.00","44647.00","305","30.500 GRMS ","1364.11","349"
"30 Apr 2020","FUTCOM","GOLDM        ","05MAY2020","-","0.00","45642.00","45761.00","44200.00","44647.00","45439.00","2130","213.000 GRMS ","9629.66","4834"
"29 Apr 2020","FUTCOM","GOLDM        ","05MAY2020","-","0.00","46290.00","46308.00","45401.00","45439.00","46188.00","4782","478.200 GRMS ","21943.56","5731"
"28 Apr 2020","FUTCOM","GOLDM        ","05MAY2020","-","0.00","46290.00","46333.00","45750.00","46188.00","46353.00","25388","2538.800 GRMS ","116683.55","7964"
"27 Apr 2020","FUTCOM","GOLDM        ","05MAY2020","-","0.00","46352.00","46673.00","46250.00","46353.00","46550.00","36813","3681.300 GRMS ","170974.30","9455"
"24 Apr 2020","FUTCOM","GOLDM        ","05MAY2020","-","0.00","46491.00","46850.00","46160.00","46550.00","46475.00","43751","4375.100 GRMS ","203721.13","10495"
"23 Apr 2020","FUTCOM","GOLDM        ","05MAY2020","-","0.00","46499.00","46680.00","46171.00","46475.00","46189.00","42677","4267.700 GRMS ","198384.56","10869"
"22 Apr 2020","FUTCOM","GOLDM        ","05MAY2020","-","0.00","45656.00","46290.00","45475.00","46189.00","45383.00","32763","3276.300 GRMS ","150180.70","10457"
"21 Apr 2020","FUTCOM","GOLDM        ","05MAY2020","-","0.00","45735.00","46275.00","45100.00","45383.00","45724.00","31178","3117.800 GRMS ","142823.88","10514"
