"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"20 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3027.00","3072.00","2981.00","3059.00","3053.00","69117","6911.700 BBL  ","209004.27","444"
"17 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3064.00","3067.00","3001.00","3053.00","3065.00","84119","8411.900 BBL  ","255820.59","988"
"16 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3075.00","3090.00","3053.00","3065.00","3094.00","77046","7704.600 BBL  ","236583.08","1511"
"15 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3050.00","3097.00","3014.00","3094.00","3035.00","105033","10503.300 BBL  ","321222.53","1800"
"14 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2949.00","3056.00","2944.00","3035.00","3055.00","126790","12679.000 BBL  ","379916.85","1841"
"13 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3029.00","3062.00","2984.00","3055.00","3043.00","89647","8964.700 BBL  ","271173.43","1825"
"10 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2956.00","3066.00","2902.00","3043.00","2986.00","117926","11792.600 BBL  ","350227.75","1875"
"09 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3062.00","3074.00","2951.00","2986.00","3073.00","96642","9664.200 BBL  ","292260.82","1467"
"08 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3040.00","3085.00","3029.00","3073.00","3063.00","90159","9015.900 BBL  ","275113.05","2025"
"07 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3022.00","3073.00","2994.00","3063.00","3043.00","100608","10060.800 BBL  ","304748.64","1845"
"06 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3027.00","3074.00","3001.00","3043.00","3034.00","111035","11103.500 BBL  ","337420.58","1424"
"03 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3019.00","3066.00","2980.00","3034.00","3024.00","79356","7935.600 BBL  ","238517.57","2067"
"02 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3018.00","3051.00","2967.00","3024.00","3003.00","115288","11528.800 BBL  ","347183.95","1532"
"01 Jul 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3010.00","3072.00","2957.00","3003.00","3015.00","130846","13084.600 BBL  ","394195.28","1391"
"30 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2989.00","3033.00","2937.00","3015.00","3000.00","122634","12263.400 BBL  ","365138.92","1537"
"29 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2878.00","3018.00","2838.00","3000.00","2906.00","130655","13065.500 BBL  ","381559.16","2194"
"26 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2957.00","2983.00","2869.00","2906.00","2947.00","132475","13247.500 BBL  ","387744.56","1811"
"25 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2855.00","2964.00","2808.00","2947.00","2893.00","145513","14551.300 BBL  ","418117.65","2176"
"24 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3043.00","3077.00","2857.00","2893.00","3066.00","125280","12528.000 BBL  ","372995.91","2053"
"23 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3094.00","3153.00","3050.00","3066.00","3064.00","121369","12136.900 BBL  ","376646.50","1806"
"22 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3045.00","3081.00","2992.00","3064.00","3051.00","121798","12179.800 BBL  ","370586.66","2310"
"19 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3007.00","3108.00","2953.00","3051.00","2985.00","41376","4137.600 BBL  ","126190.43","2032"
"18 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2880.00","2999.00","2864.00","2985.00","2938.00","7946","794.600 BBL  ","23399.40","1565"
"17 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2882.00","2986.00","2875.00","2938.00","2958.00","4853","485.300 BBL  ","14160.08","1128"
"16 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2842.00","3008.00","2827.00","2958.00","2823.00","3099","309.900 BBL  ","9048.44","456"
"15 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2716.00","2837.00","2654.00","2823.00","2772.00","2286","228.600 BBL  ","6269.02","368"
"12 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2729.00","2838.00","2689.00","2772.00","2818.00","1639","163.900 BBL  ","4537.38","351"
"11 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2945.00","2958.00","2737.00","2818.00","2996.00","1745","174.500 BBL  ","4986.48","374"
"10 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2905.00","3004.00","2880.00","2996.00","2920.00","1119","111.900 BBL  ","3280.75","318"
"09 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2956.00","2962.00","2843.00","2920.00","2922.00","1018","101.800 BBL  ","2957.19","298"
"08 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","3059.00","3076.00","2910.00","2922.00","3025.00","1581","158.100 BBL  ","4745.85","295"
"05 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2863.00","3033.00","2862.00","3025.00","2856.00","1113","111.300 BBL  ","3302.21","248"
"04 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2798.00","2870.00","2792.00","2856.00","2820.00","885","88.500 BBL  ","2498.19","234"
"03 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2872.00","2908.00","2760.00","2820.00","2786.00","1616","161.600 BBL  ","4554.86","231"
"02 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2727.00","2800.00","2727.00","2786.00","2722.00","663","66.300 BBL  ","1835.13","212"
"01 Jun 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2645.00","2740.00","2645.00","2722.00","2607.00","809","80.900 BBL  ","2185.52","196"
"29 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2566.00","2620.00","2505.00","2607.00","2630.00","797","79.700 BBL  ","2043.46","204"
"28 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2469.00","2644.00","2438.00","2630.00","2570.00","1113","111.300 BBL  ","2829.17","197"
"27 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2638.00","2655.00","2514.00","2570.00","2628.00","906","90.600 BBL  ","2339.07","200"
"26 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2657.00","2685.00","2588.00","2628.00","2637.00","785","78.500 BBL  ","2073.49","199"
"25 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2611.00","2655.00","2595.00","2637.00","2586.00","251","25.100 BBL  ","658.98","189"
"22 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2522.00","2595.00","2455.00","2586.00","2627.00","764","76.400 BBL  ","1926.24","176"
"21 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2595.00","2685.00","2594.00","2627.00","2582.00","818","81.800 BBL  ","2158.88","181"
"20 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2493.00","2619.00","2487.00","2582.00","2471.00","708","70.800 BBL  ","1818.63","225"
"19 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2446.00","2532.00","2442.00","2471.00","2483.00","554","55.400 BBL  ","1380.72","155"
"18 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2397.00","2580.00","2397.00","2483.00","2311.00","170","17.000 BBL  ","422.89","128"
"15 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2220.00","2336.00","2217.00","2311.00","2144.00","34","3.400 BBL  ","77.03","105"
"14 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2120.00","2210.00","2095.00","2144.00","2126.00","48","4.800 BBL  ","102.30","107"
"13 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2121.00","2140.00","2099.00","2126.00","2160.00","20","2.000 BBL  ","42.39","114"
"12 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2138.00","2175.00","2090.00","2160.00","2157.00","48","4.800 BBL  ","103.14","105"
"11 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2141.00","2194.00","2129.00","2157.00","2130.00","16","1.600 BBL  ","34.46","75"
"08 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2128.00","2190.00","2102.00","2130.00","2214.00","41","4.100 BBL  ","88.15","74"
"07 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2154.00","2263.00","2130.00","2214.00","2150.00","17","1.700 BBL  ","37.49","73"
"06 May 2020","FUTCOM","CRUDEOIL     ","20JUL2020","-","0.00","2200.00","2265.00","2126.00","2150.00","2185.00","29","2.900 BBL  ","63.56","77"
