"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"18 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4317.00","4374.00","4285.00","4330.00","4329.00","217650","21765.000 BBL  ","939142.16","6948"
"17 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4263.00","4337.00","4256.00","4329.00","4272.00","196021","19602.100 BBL  ","842142.64","17724"
"16 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4236.00","4279.00","4230.00","4272.00","4241.00","167772","16777.200 BBL  ","714954.75","19853"
"13 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4196.00","4273.00","4194.00","4241.00","4200.00","285308","28530.800 BBL  ","1205486.28","19184"
"12 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4161.00","4223.00","4152.00","4200.00","4156.00","257018","25701.800 BBL  ","1075746.94","20637"
"11 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4175.00","4192.00","4115.00","4156.00","4195.00","260906","26090.600 BBL  ","1085266.85","16071"
"10 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4191.00","4214.00","4152.00","4195.00","4197.00","248513","24851.300 BBL  ","1039136.16","19009"
"09 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4198.00","4209.00","4138.00","4197.00","4206.00","229203","22920.300 BBL  ","957894.07","18805"
"06 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4159.00","4267.00","4114.00","4206.00","4161.00","327990","32799.000 BBL  ","1370104.62","19487"
"05 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4167.00","4215.00","4140.00","4161.00","4184.00","320538","32053.800 BBL  ","1338889.18","19254"
"04 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4048.00","4195.00","4041.00","4184.00","4039.00","356865","35686.500 BBL  ","1471550.45","21198"
"03 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4025.00","4047.00","3973.00","4039.00","4008.00","313502","31350.200 BBL  ","1258360.92","16010"
"02 Dec 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4000.00","4067.00","3990.00","4008.00","3980.00","330763","33076.300 BBL  ","1332671.31","15281"
"29 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4173.00","4180.00","3958.00","3980.00","4178.00","335805","33580.500 BBL  ","1369873.55","17534"
"28 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4132.00","4192.00","4125.00","4178.00","4127.00","181614","18161.400 BBL  ","753416.85","22220"
"27 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4173.00","4192.00","4104.00","4127.00","4163.00","256857","25685.700 BBL  ","1066820.67","15595"
"26 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4151.00","4190.00","4135.00","4163.00","4144.00","266003","26600.300 BBL  ","1107516.91","18072"
"25 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4164.00","4173.00","4109.00","4144.00","4169.00","314037","31403.700 BBL  ","1301512.55","16849"
"22 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4183.00","4222.00","4133.00","4169.00","4191.00","321091","32109.100 BBL  ","1342611.72","20768"
"21 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4098.00","4199.00","4069.00","4191.00","4098.00","313632","31363.200 BBL  ","1295121.51","22211"
"20 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","3998.00","4127.00","3953.00","4098.00","4001.00","328599","32859.900 BBL  ","1324380.28","15045"
"19 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4110.00","4124.00","3991.00","4001.00","4096.00","64336","6433.600 BBL  ","260626.63","13330"
"18 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4156.00","4180.00","4086.00","4096.00","4153.00","21377","2137.700 BBL  ","88324.69","4383"
"15 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4115.00","4166.00","4071.00","4153.00","4119.00","11196","1119.600 BBL  ","46129.38","4822"
"14 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4155.00","4171.00","4109.00","4119.00","4154.00","10473","1047.300 BBL  ","43427.57","3336"
"13 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4086.00","4162.00","4063.00","4154.00","4112.00","6618","661.800 BBL  ","27215.04","3262"
"12 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4116.00","4137.00","4079.00","4112.00","4092.00","3818","381.800 BBL  ","15693.29","2297"
"11 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4070.00","4113.00","4036.00","4092.00","4086.00","6409","640.900 BBL  ","26133.08","2113"
"08 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4070.00","4098.00","3995.00","4086.00","4101.00","6165","616.500 BBL  ","24931.53","1553"
"07 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4020.00","4116.00","4012.00","4101.00","4021.00","5340","534.000 BBL  ","21743.73","1898"
"06 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4043.00","4115.00","4006.00","4021.00","4058.00","6489","648.900 BBL  ","26372.71","1501"
"05 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4022.00","4085.00","4003.00","4058.00","4065.00","3925","392.500 BBL  ","15863.64","1412"
"04 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","3965.00","4078.00","3964.00","4065.00","3955.00","5835","583.500 BBL  ","23520.95","1360"
"01 Nov 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","3885.00","3962.00","3863.00","3955.00","3875.00","3975","397.500 BBL  ","15536.92","773"
"31 Oct 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","3934.00","3957.00","3848.00","3875.00","3903.00","3963","396.300 BBL  ","15448.39","891"
"30 Oct 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","3925.00","3978.00","3896.00","3903.00","3982.00","3929","392.900 BBL  ","15451.44","763"
"29 Oct 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","3970.00","3991.00","3898.00","3982.00","3971.00","3398","339.800 BBL  ","13389.54","766"
"28 Oct 2019","FUTCOM","CRUDEOIL     ","18DEC2019","-","0.00","4000.00","4042.00","3952.00","3971.00","4032.00","1675","167.500 BBL  ","6691.86","744"
