"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"19 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4377.00","4474.00","4273.00","4454.00","4434.00","67366","6736.600 BBL  ","294161.77","175"
"18 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4644.00","4700.00","4410.00","4434.00","4664.00","92900","9290.000 BBL  ","423819.99","1851"
"17 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4708.00","4748.00","4622.00","4664.00","4704.00","77190","7719.000 BBL  ","360691.97","3240"
"16 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4705.00","4750.00","4634.00","4704.00","4745.00","71353","7135.300 BBL  ","333926.66","3460"
"15 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4820.00","4826.00","4660.00","4745.00","4797.00","74064","7406.400 BBL  ","350693.85","3735"
"12 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4778.00","4825.00","4765.00","4797.00","4796.00","55204","5520.400 BBL  ","264693.77","3770"
"11 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4736.00","4803.00","4713.00","4796.00","4645.00","59862","5986.200 BBL  ","285011.53","4111"
"10 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4660.00","4739.00","4612.00","4645.00","4680.00","115712","11571.200 BBL  ","541103.40","3591"
"09 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4796.00","4823.00","4667.00","4680.00","4769.00","90365","9036.500 BBL  ","428958.06","3725"
"08 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4920.00","4967.00","4751.00","4769.00","4844.00","83895","8389.500 BBL  ","406401.47","4116"
"05 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4715.00","4862.00","4694.00","4844.00","4707.00","77050","7705.000 BBL  ","369208.42","5576"
"04 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4504.00","4739.00","4417.00","4707.00","4525.00","133871","13387.100 BBL  ","612724.98","4734"
"03 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4417.00","4535.00","4368.00","4525.00","4468.00","87351","8735.100 BBL  ","388132.79","3845"
"02 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4440.00","4507.00","4393.00","4468.00","4451.00","71058","7105.800 BBL  ","316696.54","3788"
"01 Mar 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4623.00","4625.00","4418.00","4451.00","4604.00","59805","5980.500 BBL  ","272260.11","3523"
"26 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4636.00","4674.00","4586.00","4604.00","4622.00","101363","10136.300 BBL  ","468999.82","3923"
"25 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4595.00","4654.00","4565.00","4622.00","4568.00","83313","8331.300 BBL  ","384029.78","4067"
"24 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4436.00","4603.00","4427.00","4568.00","4475.00","101640","10164.000 BBL  ","460631.95","4152"
"23 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4460.00","4566.00","4417.00","4475.00","4435.00","95033","9503.300 BBL  ","427106.27","3273"
"22 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4346.00","4457.00","4325.00","4435.00","4304.00","79040","7904.000 BBL  ","347111.88","3503"
"19 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4321.00","4390.00","4282.00","4304.00","4415.00","35916","3591.600 BBL  ","155877.18","2517"
"18 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4498.00","4515.00","4380.00","4415.00","4434.00","8752","875.200 BBL  ","39043.08","1331"
"17 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4399.00","4477.00","4357.00","4434.00","4382.00","2809","280.900 BBL  ","12400.71","729"
"16 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4390.00","4403.00","4345.00","4382.00","4384.00","1290","129.000 BBL  ","5645.36","539"
"15 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4410.00","4430.00","4373.00","4384.00","4335.00","886","88.600 BBL  ","3900.44","420"
"12 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4244.00","4355.00","4197.00","4335.00","4256.00","731","73.100 BBL  ","3129.47","347"
"11 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4274.00","4278.00","4245.00","4256.00","4293.00","343","34.300 BBL  ","1462.12","316"
"10 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4259.00","4303.00","4250.00","4293.00","4264.00","661","66.100 BBL  ","2826.76","327"
"09 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4253.00","4288.00","4184.00","4264.00","4242.00","728","72.800 BBL  ","3088.73","301"
"08 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4175.00","4250.00","4175.00","4242.00","4149.00","436","43.600 BBL  ","1838.01","272"
"05 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4125.00","4185.00","4125.00","4149.00","4118.00","528","52.800 BBL  ","2194.32","215"
"04 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4012.00","4126.00","4012.00","4118.00","4084.00","362","36.200 BBL  ","1484.55","176"
"03 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","4026.00","4118.00","4020.00","4084.00","4017.00","420","42.000 BBL  ","1709.98","126"
"02 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","3960.00","4044.00","3960.00","4017.00","3919.00","299","29.900 BBL  ","1200.44","87"
"01 Feb 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","3836.00","3926.00","3836.00","3919.00","3826.00","241","24.100 BBL  ","935.26","52"
"29 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","3838.00","3902.00","3814.00","3826.00","3852.00","149","14.900 BBL  ","572.97","32"
"28 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","3878.00","3926.00","3831.00","3852.00","3893.00","26","2.600 BBL  ","100.59","16"
"27 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","3918.00","3918.00","3825.00","3893.00","3800.00","33","3.300 BBL  ","127.89","16"
"25 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3800.00","3800.00","0","0.000 BBL  ","0.00","12"
"22 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","3800.00","3800.00","3800.00","3800.00","3922.00","10","1.000 BBL  ","38.00","12"
"21 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3922.00","3922.00","0","0.000 BBL  ","0.00","9"
"20 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","3960.00","3960.00","3900.00","3922.00","3933.00","15","1.500 BBL  ","58.92","9"
"19 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3852.00","3852.00","0","0.000 BBL  ","0.00","0"
"18 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3852.00","3859.00","0","0.000 BBL  ","0.00","0"
"15 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3859.00","3916.00","0","0.000 BBL  ","0.00","0"
"14 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3916.00","3916.00","0","0.000 BBL  ","0.00","0"
"13 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3916.00","3899.00","0","0.000 BBL  ","0.00","0"
"12 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3899.00","3824.00","0","0.000 BBL  ","0.00","0"
"11 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3824.00","3782.00","0","0.000 BBL  ","0.00","0"
"08 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3782.00","3739.00","0","0.000 BBL  ","0.00","0"
"07 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3739.00","3726.00","0","0.000 BBL  ","0.00","0"
"06 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3726.00","3660.00","0","0.000 BBL  ","0.00","0"
"05 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3660.00","3587.00","0","0.000 BBL  ","0.00","0"
"04 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3587.00","3586.00","0","0.000 BBL  ","0.00","0"
"01 Jan 2021","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3586.00","3588.00","0","0.000 BBL  ","0.00","0"
"31 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3588.00","3729.00","0","0.000 BBL  ","0.00","0"
"30 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3729.00","3721.00","0","0.000 BBL  ","0.00","0"
"29 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3721.00","3709.00","0","0.000 BBL  ","0.00","0"
"28 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3709.00","3632.00","0","0.000 BBL  ","0.00","0"
"24 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3632.00","3621.00","0","0.000 BBL  ","0.00","0"
"23 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3621.00","3685.00","0","0.000 BBL  ","0.00","0"
"22 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3685.00","3645.00","0","0.000 BBL  ","0.00","0"
"21 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3645.00","3564.00","0","0.000 BBL  ","0.00","0"
"18 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3564.00","3609.00","0","0.000 BBL  ","0.00","0"
"17 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3609.00","3591.00","0","0.000 BBL  ","0.00","0"
"16 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3591.00","3558.00","0","0.000 BBL  ","0.00","0"
"15 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3558.00","3511.00","0","0.000 BBL  ","0.00","0"
"14 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3511.00","3515.00","0","0.000 BBL  ","0.00","0"
"11 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3515.00","3548.00","0","0.000 BBL  ","0.00","0"
"10 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3548.00","3450.00","0","0.000 BBL  ","0.00","0"
"09 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3450.00","3453.00","0","0.000 BBL  ","0.00","0"
"08 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3453.00","3485.00","0","0.000 BBL  ","0.00","0"
"07 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3485.00","3446.00","0","0.000 BBL  ","0.00","0"
"04 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3446.00","3464.00","0","0.000 BBL  ","0.00","0"
"03 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3464.00","3481.00","0","0.000 BBL  ","0.00","0"
"02 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3481.00","3460.00","0","0.000 BBL  ","0.00","0"
"01 Dec 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3460.00","3510.00","0","0.000 BBL  ","0.00","0"
"30 Nov 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3510.00","3449.00","0","0.000 BBL  ","0.00","0"
"27 Nov 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3449.00","3423.00","0","0.000 BBL  ","0.00","0"
"26 Nov 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3423.00","3448.00","0","0.000 BBL  ","0.00","0"
"25 Nov 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3448.00","3247.00","0","0.000 BBL  ","0.00","0"
"24 Nov 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3247.00","3300.00","0","0.000 BBL  ","0.00","0"
"23 Nov 2020","FUTCOM","CRUDEOIL     ","19MAR2021","-","0.00","","","","3300.00","3239.00","0","0.000 BBL  ","0.00","0"
