"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"31 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","180.90","180.90","179.10","183.35","180.90","3","15.000 KGS  ","26.97","34"
"30 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","181.05","181.05","180.55","180.90","181.00","5","25.000 KGS  ","45.23","62"
"27 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","177.95","183.60","177.95","181.00","177.55","50","250.000 KGS  ","448.76","128"
"26 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","176.55","178.10","175.35","177.55","176.25","157","785.000 KGS  ","1390.36","215"
"24 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","181.15","181.50","176.00","176.25","180.75","2675","13375.000 KGS  ","23868.37","372"
"23 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","182.60","182.70","180.30","180.75","183.15","6490","32450.000 KGS  ","58924.93","1078"
"20 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","183.55","183.55","182.60","183.15","183.70","5707","28535.000 KGS  ","52244.74","1769"
"19 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","183.65","184.05","183.05","183.70","183.50","6131","30655.000 KGS  ","56224.16","2053"
"18 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","183.60","184.50","182.80","183.50","182.60","7761","38805.000 KGS  ","71132.57","2229"
"17 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","182.60","183.90","182.35","182.60","182.60","9123","45615.000 KGS  ","83543.88","2362"
"16 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","182.05","182.90","181.65","182.60","181.60","7944","39720.000 KGS  ","72423.51","2317"
"13 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","183.10","184.50","181.35","181.60","182.70","14062","70310.000 KGS  ","128722.16","2561"
"12 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","181.90","183.70","181.65","182.70","181.25","11567","57835.000 KGS  ","105582.29","2569"
"11 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","181.80","182.80","181.05","181.25","181.60","10288","51440.000 KGS  ","93582.36","3029"
"10 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","183.35","183.35","181.35","181.60","182.70","8515","42575.000 KGS  ","77522.29","2920"
"09 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","183.25","184.30","181.80","182.70","183.10","11721","58605.000 KGS  ","107444.81","2597"
"06 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","183.20","184.50","182.55","183.10","182.75","10948","54740.000 KGS  ","100468.27","2696"
"05 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","183.75","184.95","182.10","182.75","184.00","10807","54035.000 KGS  ","99161.55","2946"
"04 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","181.75","184.50","181.65","184.00","181.45","12597","62985.000 KGS  ","115389.96","3064"
"03 Dec 2019","FUTCOM","ZINC         ","31DEC2019","-","0.00","182.80","182.80","180.55","181.45","182.20","12250","61250.000 KGS  ","111238.94","3816"
