"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"28 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","196.90","198.80","196.20","198.90","197.95","9425","47125.000 KGS  ","92974.87","1301"
"27 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","196.15","198.30","195.70","197.95","196.90","23985","119925.000 KGS  ","236357.15","2223"
"26 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","193.50","197.10","190.85","196.90","193.70","31948","159740.000 KGS  ","311520.66","2961"
"25 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","194.45","196.10","193.30","193.70","194.50","26996","134980.000 KGS  ","262910.20","2917"
"22 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","191.95","195.10","191.00","194.50","191.95","30523","152615.000 KGS  ","294926.74","3293"
"21 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","192.00","193.70","190.75","191.95","193.80","26983","134915.000 KGS  ","259421.69","3210"
"20 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","192.00","194.20","191.20","193.80","191.50","25678","128390.000 KGS  ","247494.42","3259"
"19 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","189.85","191.80","189.20","191.50","190.00","27896","139480.000 KGS  ","265646.85","3259"
"18 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","189.95","190.70","187.35","190.00","190.45","28744","143720.000 KGS  ","271681.92","3163"
"15 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","184.65","190.80","184.20","190.45","184.05","35200","176000.000 KGS  ","331140.81","3587"
"14 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","185.30","187.30","183.80","184.05","185.35","26203","131015.000 KGS  ","243198.40","3431"
"13 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","185.15","185.90","183.40","185.35","184.35","28769","143845.000 KGS  ","265795.60","3300"
"12 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","188.30","188.65","184.10","184.35","188.65","28748","143740.000 KGS  ","268135.49","4013"
"11 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","191.20","191.20","188.25","188.65","192.75","25941","129705.000 KGS  ","245270.99","3749"
"08 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","193.25","194.35","191.30","192.75","194.45","25869","129345.000 KGS  ","249162.42","3978"
"07 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","195.15","196.70","193.90","194.45","194.85","27648","138240.000 KGS  ","269844.48","4044"
"06 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","197.20","198.15","193.00","194.85","197.00","33384","166920.000 KGS  ","326690.27","4188"
"05 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","202.70","203.35","196.40","197.00","202.40","36630","183150.000 KGS  ","366118.97","4595"
"04 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","199.60","202.70","199.60","202.40","199.50","28009","140045.000 KGS  ","282286.49","5380"
"01 Feb 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","194.35","200.10","193.55","199.50","195.15","32074","160370.000 KGS  ","315516.24","5344"
"31 Jan 2019","FUTCOM","ZINC         ","28FEB2019","-","0.00","192.70","195.95","191.95","195.15","193.25","20485","102425.000 KGS  ","199345.91","5029"
