"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"30 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","170.00","170.00","164.10","168.10","165.40","6","30.000 KGS  ","50.02","64"
"29 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","165.00","167.80","164.20","165.40","166.05","17","85.000 KGS  ","140.69","149"
"26 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","166.20","167.00","165.00","166.05","163.70","14","70.000 KGS  ","116.27","286"
"25 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","162.30","165.50","161.40","163.70","161.10","85","425.000 KGS  ","692.63","549"
"24 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","161.30","162.75","160.70","161.10","161.45","1381","6905.000 KGS  ","11161.48","702"
"23 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","162.80","162.90","161.05","161.45","163.05","6934","34670.000 KGS  ","56117.89","979"
"22 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","163.00","163.80","162.30","163.05","162.75","9255","46275.000 KGS  ","75512.63","1483"
"19 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","161.20","163.45","161.15","162.75","161.70","10723","53615.000 KGS  ","87143.10","1725"
"18 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","159.65","161.90","159.10","161.70","160.05","9798","48990.000 KGS  ","78776.09","1980"
"17 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","159.10","160.35","157.70","160.05","159.15","11151","55755.000 KGS  ","88620.85","1875"
"16 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","159.75","161.75","158.75","159.15","159.30","10881","54405.000 KGS  ","87237.14","2013"
"15 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","159.60","159.60","157.10","159.30","159.65","10035","50175.000 KGS  ","79347.07","1866"
"12 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","161.00","161.55","159.00","159.65","160.60","10448","52240.000 KGS  ","83780.94","1924"
"11 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","164.90","164.90","160.25","160.60","164.35","12280","61400.000 KGS  ","99817.59","2108"
"10 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","162.85","165.25","162.60","164.35","163.35","11862","59310.000 KGS  ","97204.62","2316"
"09 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","164.00","164.95","162.80","163.35","164.30","9656","48280.000 KGS  ","79116.96","2063"
"08 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","163.50","165.35","163.25","164.30","164.30","11770","58850.000 KGS  ","96704.61","2180"
"05 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","161.10","165.40","161.10","164.30","161.45","13303","66515.000 KGS  ","108770.13","1924"
"04 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","160.15","161.95","158.65","161.45","160.00","11683","58415.000 KGS  ","93598.81","1901"
"03 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","159.55","161.10","158.80","160.00","159.95","11620","58100.000 KGS  ","92885.75","1820"
"02 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","160.20","162.35","159.10","159.95","161.20","12274","61370.000 KGS  ","98737.83","1704"
"01 Jun 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","158.40","161.80","157.20","161.20","159.00","13556","67780.000 KGS  ","108127.34","1917"
"29 May 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","157.30","159.70","157.20","159.00","157.95","9082","45410.000 KGS  ","71966.54","1812"
"28 May 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","155.75","158.45","154.90","157.95","156.15","9782","48910.000 KGS  ","76659.00","1641"
"27 May 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","158.10","158.10","154.55","156.15","159.05","9334","46670.000 KGS  ","73030.45","1524"
"26 May 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","156.15","159.45","156.10","159.05","156.65","8065","40325.000 KGS  ","63658.62","1540"
"25 May 2020","FUTCOM","ZINC         ","30JUN2020","-","0.00","157.65","158.20","155.75","156.65","157.80","2753","13765.000 KGS  ","21630.05","1248"
