"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"09 Jul 2021","FUTCOM","ZINC         ","30JUL2021","-","0.00","240.10","243.60","240.10","242.40","239.80","6477","32385.000 KGS  ","78314.08","2223"
"08 Jul 2021","FUTCOM","ZINC         ","30JUL2021","-","0.00","239.30","240.30","237.65","239.80","240.20","6169","30845.000 KGS  ","73753.00","1996"
"07 Jul 2021","FUTCOM","ZINC         ","30JUL2021","-","0.00","238.60","241.00","238.10","240.20","238.05","5713","28565.000 KGS  ","68544.66","1993"
"06 Jul 2021","FUTCOM","ZINC         ","30JUL2021","-","0.00","239.15","241.45","236.30","238.05","238.25","8294","41470.000 KGS  ","99131.65","1647"
"05 Jul 2021","FUTCOM","ZINC         ","30JUL2021","-","0.00","238.10","240.75","237.50","238.25","237.95","4997","24985.000 KGS  ","59705.03","1652"
"02 Jul 2021","FUTCOM","ZINC         ","30JUL2021","-","0.00","238.20","239.20","236.60","237.95","237.80","5209","26045.000 KGS  ","61969.35","1727"
"01 Jul 2021","FUTCOM","ZINC         ","30JUL2021","-","0.00","239.80","240.95","237.05","237.80","240.20","6618","33090.000 KGS  ","79118.25","1827"
"30 Jun 2021","FUTCOM","ZINC         ","30JUL2021","-","0.00","237.55","240.70","237.20","240.20","237.35","8161","40805.000 KGS  ","97526.55","2071"
"29 Jun 2021","FUTCOM","ZINC         ","30JUL2021","-","0.00","234.15","238.00","233.20","237.35","234.80","7681","38405.000 KGS  ","90573.06","1643"
"28 Jun 2021","FUTCOM","ZINC         ","30JUL2021","-","0.00","234.70","235.45","233.25","234.80","234.45","5382","26910.000 KGS  ","63062.78","1546"
"25 Jun 2021","FUTCOM","ZINC         ","30JUL2021","-","0.00","235.95","236.90","234.10","234.45","235.85","5986","29930.000 KGS  ","70440.95","1548"
