"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"26 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","191.50","193.20","189.50","190.70","190.80","21091","26363.750 mmBtu","50489.18","1152"
"25 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","193.10","194.80","190.30","190.80","192.60","27563","34453.750 mmBtu","66193.70","3804"
"22 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","192.90","193.40","191.30","192.60","192.20","21679","27098.750 mmBtu","52120.99","4565"
"21 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","199.00","200.30","191.90","192.20","200.30","47458","59322.500 mmBtu","116283.41","5314"
"20 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","201.50","202.70","199.30","200.30","201.50","35540","44425.000 mmBtu","89295.84","3973"
"19 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","202.00","203.90","201.10","201.50","202.50","28142","35177.500 mmBtu","71127.01","4777"
"18 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","194.40","203.30","194.40","202.50","193.90","42253","52816.250 mmBtu","105556.30","5215"
"15 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","196.50","197.40","193.10","193.90","197.30","33960","42450.000 mmBtu","82730.18","4039"
"14 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","196.60","199.50","195.30","197.30","197.10","51067","63833.750 mmBtu","125912.18","5306"
"13 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","193.00","197.60","192.70","197.10","192.90","32350","40437.500 mmBtu","79105.49","4951"
"12 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","189.10","195.40","188.30","192.90","189.10","49349","61686.250 mmBtu","118676.78","4786"
"11 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","187.10","189.40","185.80","189.10","185.60","30921","38651.250 mmBtu","72571.98","6954"
"08 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","190.20","190.80","185.10","185.60","191.40","35859","44823.750 mmBtu","84244.42","8593"
"07 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","193.10","194.20","190.40","191.40","193.00","44069","55086.250 mmBtu","105919.74","6463"
"06 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","191.30","194.50","190.00","193.00","191.40","43858","54822.500 mmBtu","105466.91","5365"
"05 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","194.00","195.60","190.60","191.40","193.20","40436","50545.000 mmBtu","97287.71","5836"
"04 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","196.10","196.20","192.60","193.20","196.90","17813","22266.250 mmBtu","43363.85","4609"
"01 Sep 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","195.20","197.70","192.30","196.90","194.80","42162","52702.500 mmBtu","102930.28","4578"
"31 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","190.10","195.40","186.80","194.80","188.90","53297","66621.250 mmBtu","127031.14","4218"
"30 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","190.30","190.50","188.10","188.90","190.80","23989","29986.250 mmBtu","56762.62","4769"
"29 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","189.50","191.90","189.00","190.80","188.70","32438","40547.500 mmBtu","77157.14","4045"
"28 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","188.60","191.80","184.60","188.70","187.70","23043","28803.750 mmBtu","54197.08","3844"
"25 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","191.90","191.90","187.20","187.70","191.90","3597","4496.250 mmBtu","8490.02","2190"
"24 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","190.20","193.60","190.00","191.90","190.60","3682","4602.500 mmBtu","8824.03","1278"
"23 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","191.50","192.20","188.90","190.60","191.30","2491","3113.750 mmBtu","5919.95","1226"
"22 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","192.70","195.40","190.20","191.30","193.00","2285","2856.250 mmBtu","5494.34","967"
"21 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","189.40","194.10","187.40","193.00","189.10","2901","3626.250 mmBtu","6932.33","814"
"18 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","191.00","191.10","188.40","189.10","191.20","1227","1533.750 mmBtu","2907.13","765"
"17 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","188.40","191.30","186.60","191.20","189.20","2994","3742.500 mmBtu","7067.87","635"
"16 Aug 2017","FUTCOM","NATURALGAS   ","26SEP2017","-","0.00","190.00","191.20","188.40","189.20","191.90","1730","2162.500 mmBtu","4103.18","635"
