"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"27 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","132.40","138.80","121.90","138.50","135.20","76674","95842.500 mmBtu","122181.43","51"
"24 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","139.20","144.00","131.70","135.20","139.10","130377","162971.250 mmBtu","223890.99","2037"
"23 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","144.10","148.70","137.70","139.10","138.60","123153","153941.250 mmBtu","222632.82","3079"
"22 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","145.00","151.00","137.30","138.60","147.60","44662","55827.500 mmBtu","77767.87","3228"
"21 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","135.50","150.10","135.50","147.60","134.10","96904","121130.000 mmBtu","177256.10","3945"
"20 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","135.00","135.50","132.80","134.10","130.90","45504","56880.000 mmBtu","76440.22","7512"
"17 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","127.10","132.30","127.10","130.90","124.40","64209","80261.250 mmBtu","104539.46","8519"
"16 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","124.10","124.80","121.10","124.40","125.70","41822","52277.500 mmBtu","64609.81","11870"
"15 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","134.50","134.50","123.90","125.70","136.30","53365","66706.250 mmBtu","83566.12","10386"
"13 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","137.00","137.00","134.90","136.30","136.90","46532","58165.000 mmBtu","79117.90","8241"
"09 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","144.00","144.00","135.60","136.90","144.20","68826","86032.500 mmBtu","118454.34","8961"
"08 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","139.00","144.70","139.00","144.20","136.70","61942","77427.500 mmBtu","111416.86","7275"
"07 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","126.00","137.80","126.00","136.70","121.40","94317","117896.250 mmBtu","160195.16","9034"
"03 Apr 2020","FUTCOM","NATURALGAS   ","27APR2020","-","0.00","125.40","125.40","120.20","121.40","127.50","76453","95566.250 mmBtu","116105.94","17199"
