"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"31 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","","","","147.75","146.00","0","0.000 KGS  ","0.00","14"
"28 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","146.00","146.00","146.00","146.00","146.65","4","20.000 KGS  ","29.20","14"
"27 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","147.00","147.00","146.00","146.65","144.20","6","30.000 KGS  ","44.00","85"
"26 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","143.25","148.70","143.10","144.20","143.15","83","415.000 KGS  ","599.41","87"
"25 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","143.85","144.45","142.50","143.15","143.55","142","710.000 KGS  ","1020.77","91"
"24 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","145.80","145.80","143.10","143.55","144.60","2225","11125.000 KGS  ","16043.00","138"
"21 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","146.70","147.50","144.10","144.60","146.35","2460","12300.000 KGS  ","17942.58","422"
"20 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","146.35","147.80","146.00","146.35","146.70","2814","14070.000 KGS  ","20660.12","492"
"19 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","145.95","147.65","145.90","146.70","145.65","1986","9930.000 KGS  ","14577.00","563"
"18 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","144.05","146.20","144.05","145.65","144.00","2027","10135.000 KGS  ","14728.43","503"
"17 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","143.30","144.45","143.30","144.00","143.00","1559","7795.000 KGS  ","11232.53","595"
"14 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","144.15","144.95","142.85","143.00","144.15","2081","10405.000 KGS  ","14982.85","618"
"13 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","145.95","146.40","143.65","144.15","145.95","2322","11610.000 KGS  ","16841.77","712"
"12 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","145.95","147.10","145.30","145.95","146.40","2325","11625.000 KGS  ","17001.73","747"
"11 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","146.75","147.05","146.05","146.40","146.85","2335","11675.000 KGS  ","17109.29","657"
"10 Aug 2020","FUTCOM","ALUMINIUM    ","31AUG2020","-","0.00","145.25","147.30","144.75","146.85","145.05","2610","13050.000 KGS  ","19051.54","657"
