"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"31 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","136.25","137.65","135.50","141.25","136.55","36","180.000 KGS  ","247.02","83"
"30 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","135.55","138.20","135.30","136.55","137.05","10","50.000 KGS  ","68.26","58"
"27 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","137.05","137.55","135.10","137.05","136.50","34","170.000 KGS  ","232.26","68"
"26 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","135.90","137.55","134.60","136.50","134.80","40","200.000 KGS  ","271.44","107"
"24 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","134.35","135.85","133.00","134.80","134.35","1201","6005.000 KGS  ","8100.60","197"
"23 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","134.10","134.50","133.90","134.35","134.25","1357","6785.000 KGS  ","9100.81","644"
"20 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","134.55","134.65","134.05","134.25","134.45","1180","5900.000 KGS  ","7924.35","1353"
"19 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.80","134.70","133.60","134.45","133.75","1530","7650.000 KGS  ","10260.13","1543"
"18 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.30","133.95","133.30","133.75","133.15","1754","8770.000 KGS  ","11721.30","1544"
"17 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.90","134.35","133.05","133.15","133.95","2095","10475.000 KGS  ","13995.77","1464"
"16 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","132.95","134.35","132.85","133.95","132.95","1752","8760.000 KGS  ","11715.33","1521"
"13 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.75","134.25","132.70","132.95","133.50","2210","11050.000 KGS  ","14762.33","1428"
"12 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","132.50","133.70","132.40","133.50","132.65","1831","9155.000 KGS  ","12185.49","1512"
"11 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","132.30","132.80","132.15","132.65","132.30","1376","6880.000 KGS  ","9115.78","1510"
"10 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","132.40","132.80","132.10","132.30","132.50","1223","6115.000 KGS  ","8097.03","1486"
"09 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.15","133.40","132.30","132.50","133.25","2006","10030.000 KGS  ","13322.51","1505"
"06 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","132.70","133.45","131.95","133.25","132.60","2139","10695.000 KGS  ","14181.97","1768"
"05 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.10","133.45","132.40","132.60","133.20","1722","8610.000 KGS  ","11437.64","1791"
"04 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.55","133.80","132.65","133.20","133.55","2647","13235.000 KGS  ","17629.87","1789"
"03 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","134.50","134.90","133.30","133.55","134.60","2621","13105.000 KGS  ","17593.55","1565"
"02 Dec 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.70","134.75","133.10","134.60","133.55","2784","13920.000 KGS  ","18646.96","2029"
"29 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.35","133.75","132.95","133.55","133.15","2234","11170.000 KGS  ","14900.22","1563"
"28 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","132.85","133.55","132.85","133.15","132.90","1363","6815.000 KGS  ","9076.06","1628"
"27 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","132.15","133.40","132.00","132.90","132.15","1769","8845.000 KGS  ","11761.00","1718"
"26 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","131.00","132.35","130.30","132.15","131.30","2480","12400.000 KGS  ","16341.25","1609"
"25 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","131.90","132.05","131.10","131.30","131.95","2218","11090.000 KGS  ","14593.92","1755"
"22 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","132.45","132.50","131.70","131.95","132.70","955","4775.000 KGS  ","6308.95","1351"
"21 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","132.80","132.80","132.30","132.70","132.85","225","1125.000 KGS  ","1491.70","1028"
"20 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","132.65","133.05","132.50","132.85","132.95","170","850.000 KGS  ","1127.96","994"
"19 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.50","133.50","132.60","132.95","133.20","442","2210.000 KGS  ","2936.81","935"
"18 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.30","133.90","133.05","133.20","133.40","248","1240.000 KGS  ","1653.51","659"
"15 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","133.60","133.60","132.80","133.40","133.70","257","1285.000 KGS  ","1710.21","584"
"14 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","135.20","135.35","133.50","133.70","135.15","249","1245.000 KGS  ","1669.07","406"
"13 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","135.80","135.80","134.75","135.15","135.60","86","430.000 KGS  ","580.88","273"
"12 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","135.30","135.75","135.00","135.60","136.15","63","315.000 KGS  ","426.25","257"
"11 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","137.25","137.60","135.95","136.15","137.40","85","425.000 KGS  ","581.83","244"
"08 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","136.80","137.75","136.80","137.40","137.10","55","275.000 KGS  ","377.86","199"
"07 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","136.65","137.25","136.45","137.10","136.65","54","270.000 KGS  ","369.26","186"
"06 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","136.20","136.75","136.20","136.65","136.10","80","400.000 KGS  ","545.94","159"
"05 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","135.75","136.35","135.70","136.10","135.80","96","480.000 KGS  ","652.66","155"
"04 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","134.95","136.00","134.80","135.80","134.80","99","495.000 KGS  ","669.34","162"
"01 Nov 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","134.45","135.00","134.10","134.80","134.20","65","325.000 KGS  ","437.17","140"
"31 Oct 2019","FUTCOM","ALUMINIUM    ","31DEC2019","-","0.00","134.55","134.55","133.75","134.20","134.40","121","605.000 KGS  ","811.18","104"
