"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"31 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","195.75","195.75","194.00","195.50","192.85","61","305.000 KGS  ","595.25","127"
"28 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","191.65","194.00","191.65","192.85","192.85","2","10.000 KGS  ","19.28","118"
"27 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","191.40","193.90","190.80","192.85","189.20","68","340.000 KGS  ","654.83","163"
"26 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","190.70","192.30","188.00","189.20","187.90","63","315.000 KGS  ","595.27","152"
"25 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","187.40","188.50","185.80","187.90","188.05","382","1910.000 KGS  ","3573.18","350"
"24 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","185.80","188.85","183.10","188.05","188.15","6418","32090.000 KGS  ","59690.16","426"
"21 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","189.10","192.00","186.60","188.15","187.65","9293","46465.000 KGS  ","87936.45","895"
"20 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","191.70","192.45","186.10","187.65","191.75","6950","34750.000 KGS  ","66170.25","1191"
"19 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","193.15","194.05","189.85","191.75","194.70","7454","37270.000 KGS  ","71673.30","1191"
"18 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","198.15","199.30","194.35","194.70","198.00","5727","28635.000 KGS  ","56378.08","1335"
"17 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","196.45","199.55","194.80","198.00","194.15","7530","37650.000 KGS  ","74150.89","1239"
"14 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","195.90","196.35","191.80","194.15","195.90","7800","39000.000 KGS  ","75836.60","1231"
"13 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","196.20","197.70","194.45","195.90","198.65","3902","19510.000 KGS  ","38253.63","1346"
"12 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","202.30","202.30","197.80","198.65","201.00","6029","30145.000 KGS  ","60182.63","1386"
"11 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","203.75","204.95","199.90","201.00","200.80","6341","31705.000 KGS  ","64260.45","1565"
"10 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","202.60","206.15","199.10","200.80","200.75","7824","39120.000 KGS  ","79479.90","1641"
"07 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","201.00","202.35","199.50","200.75","199.80","4539","22695.000 KGS  ","45637.19","1853"
"06 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","196.35","200.00","196.35","199.80","196.40","4963","24815.000 KGS  ","49220.67","1923"
"05 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","195.90","196.55","195.15","196.40","195.10","2653","13265.000 KGS  ","25997.69","1809"
"04 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","194.55","195.70","194.45","195.10","194.25","2872","14360.000 KGS  ","27997.82","1585"
"03 May 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","195.40","195.40","193.20","194.25","193.70","1327","6635.000 KGS  ","12876.52","1814"
"30 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","194.10","195.30","192.05","193.70","193.35","3719","18595.000 KGS  ","36047.04","1809"
"29 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","195.25","196.70","193.15","193.35","194.70","3798","18990.000 KGS  ","36956.52","1774"
"28 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","193.50","195.10","192.70","194.70","194.25","3171","15855.000 KGS  ","30774.10","1927"
"27 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","194.95","195.55","193.00","194.25","194.80","3025","15125.000 KGS  ","29409.32","1968"
"26 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","192.70","195.10","192.70","194.80","192.55","3501","17505.000 KGS  ","33940.45","2123"
"23 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","192.30","193.70","192.05","192.55","192.35","1793","8965.000 KGS  ","17281.19","1835"
"22 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","191.70","193.00","190.70","192.35","191.95","1374","6870.000 KGS  ","13183.09","1541"
"21 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","190.15","192.10","190.00","191.95","189.20","643","3215.000 KGS  ","6136.57","1028"
"20 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","189.50","190.55","188.35","189.20","189.40","777","3885.000 KGS  ","7363.01","784"
"19 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","187.80","190.35","187.70","189.40","187.65","450","2250.000 KGS  ","4260.08","621"
"16 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","188.55","188.55","187.15","187.65","188.80","154","770.000 KGS  ","1445.94","507"
"15 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","188.40","190.20","188.40","188.80","188.05","260","1300.000 KGS  ","2459.76","489"
"14 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","187.20","188.45","186.90","188.05","186.45","90","450.000 KGS  ","844.29","421"
"13 Apr 2021","FUTCOM","ALUMINIUM    ","31MAY2021","-","0.00","182.75","186.65","182.75","186.45","182.50","375","1875.000 KGS  ","3476.44","401"
