"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"29 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","130.00","130.00","130.00","129.05","130.80","5","5.000 KGS  ","6.50","428"
"28 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","129.50","133.00","129.30","130.80","129.05","49","49.000 KGS  ","64.08","597"
"27 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","133.25","133.25","128.80","129.05","128.65","51","51.000 KGS  ","65.82","679"
"26 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","127.75","128.90","125.50","128.65","127.65","365","365.000 KGS  ","468.78","703"
"25 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","125.80","129.00","125.80","127.65","128.45","1289","1289.000 KGS  ","1650.84","1094"
"22 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","130.00","130.15","125.60","128.45","130.20","5903","5903.000 KGS  ","7633.67","1649"
"21 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","131.00","131.00","129.90","130.20","130.70","5896","5896.000 KGS  ","7695.23","2360"
"20 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","130.40","130.95","129.65","130.70","129.95","6700","6700.000 KGS  ","8721.76","3221"
"19 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","130.40","130.75","129.70","129.95","130.60","6418","6418.000 KGS  ","8356.55","3710"
"18 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","130.25","131.00","129.95","130.60","129.80","6201","6201.000 KGS  ","8094.78","3680"
"15 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","130.45","131.20","129.60","129.80","130.35","7363","7363.000 KGS  ","9589.88","4102"
"14 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","130.25","130.65","129.50","130.35","130.10","7009","7009.000 KGS  ","9115.53","4063"
"13 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","130.10","130.50","129.50","130.10","129.95","5564","5564.000 KGS  ","7239.22","4110"
"12 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","131.40","131.40","129.55","129.95","131.60","6645","6645.000 KGS  ","8659.54","4203"
"11 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","131.80","132.45","131.30","131.60","131.40","4961","4961.000 KGS  ","6529.08","3597"
"08 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","131.70","131.70","130.70","131.40","131.60","3485","3485.000 KGS  ","4572.90","3767"
"07 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","131.80","132.15","131.40","131.60","131.75","6286","6286.000 KGS  ","8279.35","3785"
"06 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","131.40","131.90","131.30","131.75","131.55","6001","6001.000 KGS  ","7895.69","3733"
"05 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","130.75","131.90","130.50","131.55","131.15","7271","7271.000 KGS  ","9546.44","3776"
"04 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","131.70","131.70","130.55","131.15","131.80","5039","5039.000 KGS  ","6600.53","3584"
"01 May 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","131.90","132.00","130.90","131.80","131.95","3359","3359.000 KGS  ","4413.26","3388"
"30 Apr 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","132.60","132.65","131.70","131.95","132.30","5177","5177.000 KGS  ","6838.28","3486"
"29 Apr 2020","FUTCOM","ALUMINIUM    ","29MAY2020","-","0.00","132.95","132.95","132.10","132.30","133.00","4586","4586.000 KGS  ","6072.13","3274"
