"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"31 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","147.70","148.50","147.05","148.45","147.70","4177","20885.000 KGS  ","30888.49","677"
"30 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","148.00","148.40","147.00","147.70","147.65","9759","48795.000 KGS  ","72039.93","1138"
"29 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","147.30","148.90","146.70","147.65","147.15","12955","64775.000 KGS  ","95788.18","1608"
"28 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","149.20","151.20","146.85","147.15","149.20","15471","77355.000 KGS  ","115477.75","1589"
"25 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","145.90","149.65","145.90","149.20","147.25","16340","81700.000 KGS  ","121053.08","1985"
"24 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","144.20","147.45","143.60","147.25","144.60","16177","80885.000 KGS  ","117577.69","2296"
"23 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","143.90","144.95","142.95","144.60","143.30","13318","66590.000 KGS  ","96112.03","1840"
"22 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","142.90","144.00","142.35","143.30","143.05","13661","68305.000 KGS  ","97862.30","1760"
"21 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","142.30","143.35","142.10","143.05","141.85","11956","59780.000 KGS  ","85388.69","1975"
"18 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","139.35","142.75","139.35","141.85","139.55","16707","83535.000 KGS  ","117782.88","1858"
"17 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","139.50","140.00","138.35","139.55","139.30","12784","63920.000 KGS  ","89071.59","3052"
"16 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","139.80","141.15","139.00","139.30","139.55","12986","64930.000 KGS  ","90938.34","2878"
"15 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","140.30","141.20","139.10","139.55","140.00","11450","57250.000 KGS  ","80305.23","2361"
"14 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","140.05","140.65","139.00","140.00","140.05","10683","53415.000 KGS  ","74713.03","2078"
"11 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","139.90","140.90","138.60","140.05","139.30","14890","74450.000 KGS  ","104105.00","2065"
"10 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","139.10","140.00","137.65","139.30","138.55","16114","80570.000 KGS  ","112041.63","2061"
"09 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","138.20","141.15","138.05","138.55","137.85","17289","86445.000 KGS  ","120626.12","2195"
"08 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","136.70","138.00","136.00","137.85","136.15","12913","64565.000 KGS  ","88439.29","2733"
"07 Jan 2019","FUTCOM","LEAD         ","31JAN2019","-","0.00","136.20","137.00","135.45","136.15","136.60","12338","61690.000 KGS  ","84041.57","3201"
