"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"28 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","155.90","168.00","154.45","155.15","155.50","133","665.000 KGS  ","1052.02","2"
"27 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","157.90","157.90","154.70","155.50","157.95","508","2540.000 KGS  ","3959.25","88"
"26 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","156.60","158.40","156.40","157.95","157.00","1099","5495.000 KGS  ","8633.18","170"
"25 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","155.05","157.70","154.50","157.00","155.20","2377","11885.000 KGS  ","18494.80","272"
"24 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","153.50","155.60","151.30","155.20","152.70","5001","25005.000 KGS  ","38297.95","429"
"21 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","154.95","155.40","150.20","152.70","154.70","9915","49575.000 KGS  ","75919.85","992"
"20 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","154.90","156.50","154.00","154.70","154.70","9189","45945.000 KGS  ","71410.21","1582"
"19 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","156.00","157.25","153.85","154.70","156.25","12818","64090.000 KGS  ","99652.98","1630"
"18 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","154.40","156.55","153.80","156.25","154.60","12118","60590.000 KGS  ","94064.96","2243"
"17 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","153.90","155.00","153.50","154.60","153.55","10544","52720.000 KGS  ","81231.10","2093"
"14 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","154.40","154.75","153.10","153.55","154.40","7585","37925.000 KGS  ","58357.78","2172"
"13 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","154.30","155.75","153.60","154.40","154.70","9800","49000.000 KGS  ","75781.64","2610"
"12 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","155.40","155.85","154.10","154.70","156.05","12445","62225.000 KGS  ","96315.91","2870"
"11 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","155.45","156.25","154.75","156.05","154.95","11968","59840.000 KGS  ","93086.93","3703"
"10 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","151.60","155.40","150.75","154.95","150.50","13818","69090.000 KGS  ","105870.74","3736"
"07 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","153.05","153.65","149.55","150.50","152.70","14008","70040.000 KGS  ","106053.73","2269"
"06 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","152.00","154.20","151.55","152.70","151.70","12423","62115.000 KGS  ","95023.04","2396"
"05 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","151.35","154.00","151.15","151.70","150.30","6640","33200.000 KGS  ","50428.39","2582"
"04 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","149.00","151.00","148.15","150.30","149.05","9914","49570.000 KGS  ","73968.89","2372"
"03 Jun 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","150.10","150.15","148.25","149.05","150.00","7968","39840.000 KGS  ","59421.09","2158"
"31 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","151.15","151.80","149.35","150.00","151.40","7426","37130.000 KGS  ","55939.75","2113"
"30 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","150.40","151.70","150.00","151.40","150.70","2919","14595.000 KGS  ","22008.81","1601"
"29 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","150.00","151.10","149.10","150.70","150.15","1894","9470.000 KGS  ","14193.91","1091"
"28 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","150.00","151.00","149.70","150.15","150.90","2020","10100.000 KGS  ","15192.43","1003"
"27 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","149.70","151.50","149.30","150.90","149.85","1298","6490.000 KGS  ","9743.93","837"
"24 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","149.35","150.10","149.00","149.85","148.90","418","2090.000 KGS  ","3128.46","630"
"23 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","147.00","149.25","146.75","148.90","147.70","229","1145.000 KGS  ","1692.60","577"
"22 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","147.95","148.30","147.40","147.70","147.80","137","685.000 KGS  ","1012.17","545"
"21 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","148.15","148.50","147.50","147.80","147.30","243","1215.000 KGS  ","1797.92","534"
"20 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","148.05","148.70","147.20","147.30","149.65","480","2400.000 KGS  ","3550.36","510"
"17 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","149.45","149.80","148.75","149.65","149.75","192","960.000 KGS  ","1434.25","564"
"16 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","148.55","150.50","148.15","149.75","148.60","391","1955.000 KGS  ","2925.56","579"
"15 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","149.00","149.30","147.70","148.60","148.95","419","2095.000 KGS  ","3112.84","466"
"14 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","149.25","149.30","147.10","148.95","148.90","379","1895.000 KGS  ","2808.96","343"
"13 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","148.85","149.80","148.50","148.90","150.00","195","975.000 KGS  ","1454.03","227"
"10 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","151.05","151.80","149.80","150.00","151.30","356","1780.000 KGS  ","2685.13","278"
"09 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","152.00","152.50","150.70","151.30","152.20","227","1135.000 KGS  ","1721.40","321"
"08 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","151.20","152.60","151.10","152.20","151.10","244","1220.000 KGS  ","1852.03","405"
"07 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","148.35","152.80","147.00","151.10","147.70","1049","5245.000 KGS  ","7875.26","368"
"06 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","147.00","148.00","146.35","147.70","147.85","87","435.000 KGS  ","638.39","289"
"03 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","148.00","148.35","147.00","147.85","147.80","208","1040.000 KGS  ","1534.90","270"
"02 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","147.65","148.10","146.00","147.80","148.00","251","1255.000 KGS  ","1846.68","211"
"01 May 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","152.10","152.10","146.70","148.00","153.50","249","1245.000 KGS  ","1852.81","97"
"30 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","153.00","154.65","152.05","153.50","151.95","64","320.000 KGS  ","492.62","44"
"26 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","","","","151.95","151.95","0","0.000 KGS  ","0.00","4"
"25 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","151.50","152.60","151.50","151.95","151.00","5","25.000 KGS  ","37.99","4"
"24 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","151.00","151.00","151.00","151.00","156.55","1","5.000 KGS  ","7.55","1"
"23 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","","","","156.55","152.10","0","0.000 KGS  ","0.00","0"
"22 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","","","","152.10","157.25","0","0.000 KGS  ","0.00","0"
"18 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","","","","157.25","158.00","0","0.000 KGS  ","0.00","0"
"17 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","","","","158.00","158.00","0","0.000 KGS  ","0.00","0"
"16 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","","","","158.00","158.00","0","0.000 KGS  ","0.00","0"
"15 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","","","","158.00","153.00","0","0.000 KGS  ","0.00","0"
"12 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","","","","153.00","152.00","0","0.000 KGS  ","0.00","0"
"11 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","","","","152.00","158.00","0","0.000 KGS  ","0.00","0"
"10 Apr 2019","FUTCOM","LEAD         ","28JUN2019","-","0.00","","","","158.00","156.50","0","0.000 KGS  ","0.00","0"
