"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"31 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","169.00","169.00","169.00","164.25","167.85","1","5.000 KGS  ","8.45","1"
"30 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","164.50","171.20","164.50","167.85","164.70","2","10.000 KGS  ","16.79","2"
"29 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","","","","164.70","164.70","0","0.000 KGS  ","0.00","2"
"26 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","164.70","164.70","164.70","164.70","159.05","1","5.000 KGS  ","8.24","2"
"25 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","159.60","160.95","157.60","159.05","159.75","277","1385.000 KGS  ","2208.34","22"
"24 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","160.60","161.00","158.30","159.75","159.35","2017","10085.000 KGS  ","16109.99","85"
"23 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","160.50","161.50","158.75","159.35","162.10","2806","14030.000 KGS  ","22509.48","248"
"22 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","162.80","162.80","160.95","162.10","162.80","2743","13715.000 KGS  ","22207.65","361"
"19 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","160.70","163.30","159.60","162.80","160.95","3900","19500.000 KGS  ","31447.95","440"
"18 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","160.45","161.25","159.10","160.95","160.20","2882","14410.000 KGS  ","23051.59","524"
"17 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","160.10","161.85","159.55","160.20","159.85","3001","15005.000 KGS  ","24134.84","518"
"16 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","158.00","160.65","157.75","159.85","158.50","3853","19265.000 KGS  ","30709.97","583"
"15 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","160.10","160.80","158.00","158.50","160.25","3793","18965.000 KGS  ","30143.00","853"
"12 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","158.60","160.50","157.60","160.25","158.70","4053","20265.000 KGS  ","32244.87","617"
"11 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","158.10","159.20","158.10","158.70","157.65","1816","9080.000 KGS  ","14414.05","950"
"10 Mar 2021","FUTCOM","LEAD         ","31MAR2021","-","0.00","162.00","162.85","157.25","157.65","162.70","4134","20670.000 KGS  ","33065.77","960"
