"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"27 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","158.45","159.00","158.45","155.20","158.15","8","40.000 KGS  ","63.52","24"
"26 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","158.75","158.90","156.50","158.15","158.60","4","20.000 KGS  ","31.63","81"
"25 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","158.40","159.95","158.00","158.60","155.75","5","25.000 KGS  ","39.66","96"
"24 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","156.45","159.00","154.25","155.75","155.90","18","90.000 KGS  ","140.53","101"
"23 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","156.55","160.00","153.80","155.90","157.95","681","3405.000 KGS  ","5315.52","138"
"20 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","155.70","160.70","155.30","157.95","155.45","3680","18400.000 KGS  ","29017.22","390"
"19 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","154.40","155.70","154.15","155.45","154.70","2811","14055.000 KGS  ","21802.79","605"
"18 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","154.50","155.15","153.85","154.70","154.25","2527","12635.000 KGS  ","19523.05","648"
"17 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","152.90","154.60","152.50","154.25","153.25","2934","14670.000 KGS  ","22533.91","684"
"16 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","153.30","153.60","152.90","153.25","153.00","1070","5350.000 KGS  ","8202.40","641"
"14 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","153.15","153.30","152.75","153.00","153.10","212","1060.000 KGS  ","1622.06","652"
"13 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","153.15","153.75","152.70","153.10","153.00","2123","10615.000 KGS  ","16276.22","655"
"12 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","152.40","153.60","151.90","153.00","152.45","2710","13550.000 KGS  ","20707.27","658"
"11 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","152.40","152.90","151.05","152.45","152.25","3333","16665.000 KGS  ","25335.87","573"
"10 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","150.50","152.40","149.80","152.25","150.40","3469","17345.000 KGS  ","26166.10","553"
"09 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","150.50","151.70","150.00","150.40","149.95","3482","17410.000 KGS  ","26280.56","494"
"06 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","149.75","151.20","149.30","149.95","150.15","2792","13960.000 KGS  ","20980.60","511"
"05 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","150.25","151.30","149.90","150.15","150.25","2394","11970.000 KGS  ","18009.30","488"
"04 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","149.90","150.50","148.70","150.25","149.95","3454","17270.000 KGS  ","25843.93","493"
"03 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","149.70","150.40","149.20","149.95","149.25","2500","12500.000 KGS  ","18737.50","510"
"02 Nov 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","149.20","149.95","148.50","149.25","149.60","2317","11585.000 KGS  ","17294.40","487"
"30 Oct 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","149.40","150.25","149.20","149.60","149.80","2800","14000.000 KGS  ","20960.44","476"
"29 Oct 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","148.40","150.00","148.35","149.80","149.00","3315","16575.000 KGS  ","24716.47","465"
"28 Oct 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","147.90","149.35","147.60","149.00","147.85","3023","15115.000 KGS  ","22440.81","467"
"27 Oct 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","147.50","148.50","147.25","147.85","147.25","2462","12310.000 KGS  ","18206.30","474"
"26 Oct 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","146.70","148.00","146.70","147.25","147.00","1759","8795.000 KGS  ","12970.70","488"
"23 Oct 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","147.00","147.80","146.25","147.00","146.85","616","3080.000 KGS  ","4525.94","451"
"22 Oct 2020","FUTCOM","LEAD         ","27NOV2020","-","0.00","146.65","147.80","146.50","146.85","146.95","260","1300.000 KGS  ","1912.00","367"
