"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"30 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","152.70","153.50","152.70","149.15","152.20","12","60.000 KGS  ","91.84","29"
"29 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","151.90","152.35","151.90","152.20","152.35","3","15.000 KGS  ","22.83","31"
"28 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","152.35","152.35","152.35","152.35","150.25","2","10.000 KGS  ","15.24","37"
"27 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","151.80","151.80","149.45","150.25","148.45","18","90.000 KGS  ","135.24","65"
"26 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","149.10","151.70","148.05","148.45","149.55","348","1740.000 KGS  ","2609.66","66"
"23 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","149.35","150.40","148.15","149.55","149.85","3717","18585.000 KGS  ","27759.70","191"
"22 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","148.60","150.40","148.00","149.85","149.15","4244","21220.000 KGS  ","31681.90","314"
"21 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","150.65","152.40","148.35","149.15","150.30","6078","30390.000 KGS  ","45772.77","376"
"20 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","147.50","151.05","147.25","150.30","147.95","4552","22760.000 KGS  ","34002.60","597"
"19 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","147.90","148.70","147.05","147.95","147.25","3899","19495.000 KGS  ","28874.34","583"
"16 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","148.20","148.95","146.90","147.25","148.60","4929","24645.000 KGS  ","36457.42","653"
"15 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","152.80","152.80","146.15","148.60","153.15","5761","28805.000 KGS  ","43164.34","569"
"14 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","149.60","154.70","148.55","153.15","149.55","5877","29385.000 KGS  ","44073.69","1155"
"13 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","150.00","150.75","149.10","149.55","150.80","4632","23160.000 KGS  ","34711.89","829"
"12 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","149.00","151.10","149.00","150.80","148.95","3819","19095.000 KGS  ","28694.95","645"
"09 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","149.35","149.50","148.00","148.95","147.80","3367","16835.000 KGS  ","25049.88","638"
"08 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","147.65","149.15","147.25","147.80","147.80","3942","19710.000 KGS  ","29225.71","759"
"07 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","146.10","148.25","145.15","147.80","146.70","3824","19120.000 KGS  ","28109.10","979"
"06 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","143.95","147.00","143.95","146.70","143.90","4426","22130.000 KGS  ","32259.43","1103"
"05 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","142.50","144.25","141.60","143.90","143.35","3684","18420.000 KGS  ","26315.35","1216"
"01 Oct 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","145.75","146.20","141.85","143.35","145.55","5775","28875.000 KGS  ","41688.27","724"
"30 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","146.95","146.95","145.05","145.55","146.65","3071","15355.000 KGS  ","22393.91","711"
"29 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","147.50","147.75","146.05","146.65","147.50","3391","16955.000 KGS  ","24925.73","609"
"28 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","146.15","147.75","145.30","147.50","145.80","4092","20460.000 KGS  ","29919.80","703"
"25 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","146.70","147.15","145.10","145.80","146.95","3035","15175.000 KGS  ","22133.22","568"
"24 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","146.75","147.30","145.00","146.95","146.95","2938","14690.000 KGS  ","21436.89","524"
"23 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","147.05","147.30","145.55","146.95","147.65","797","3985.000 KGS  ","5836.89","437"
"22 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","148.45","148.60","147.05","147.65","147.85","297","1485.000 KGS  ","2195.87","323"
"21 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","149.50","149.50","146.30","147.85","149.90","287","1435.000 KGS  ","2125.19","292"
"18 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","150.10","150.35","149.45","149.90","149.45","68","340.000 KGS  ","509.84","230"
"17 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","147.80","149.50","147.75","149.45","148.95","122","610.000 KGS  ","904.57","209"
"16 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","150.25","150.30","148.60","148.95","150.05","108","540.000 KGS  ","807.51","196"
"15 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","151.05","151.95","149.80","150.05","150.45","112","560.000 KGS  ","846.03","157"
"14 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","148.65","150.70","148.15","150.45","148.60","100","500.000 KGS  ","744.61","148"
"11 Sep 2020","FUTCOM","LEAD         ","30OCT2020","-","0.00","147.80","149.20","146.85","148.60","148.25","54","270.000 KGS  ","400.15","152"
